transaction_id,customer_id,merchant_id,amount,timestamp,status,payment_method,bank,device_type,failure_code,failure_reason
TXN500_0391,CUST_20,MERCH_7,20524.26,2026-08-26T16:30:54.605201Z,SUCCESS,NETBANKING,SBI,MOBILE,,
TXN500_0392,CUST_7,MERCH_10,46780.6,2026-08-26T16:45:54.605201Z,SUCCESS,UPI,AXIS,DESKTOP,,
TXN500_0393,CUST_8,MERCH_8,3476.93,2026-08-26T17:00:54.605201Z,SUCCESS,CARD,HDFC,DESKTOP,,
TXN500_0394,CUST_35,MERCH_8,46374.81,2026-08-26T17:15:54.605201Z,FAILED,WALLET,ICICI,MOBILE,TIMEOUT,Timeout
TXN500_0395,CUST_5,MERCH_3,49820.39,2026-08-26T17:30:54.605201Z,SUCCESS,CARD,ICICI,MOBILE,,
TXN500_0396,CUST_14,MERCH_6,47467.42,2026-08-26T17:45:54.605201Z,SUCCESS,NETBANKING,ICICI,MOBILE,,
TXN500_0397,CUST_42,MERCH_6,15347.54,2026-08-26T18:00:54.605201Z,SUCCESS,UPI,AXIS,MOBILE,,
TXN500_0398,CUST_1,MERCH_9,10933.43,2026-08-26T18:15:54.605201Z,SUCCESS,NETBANKING,SBI,DESKTOP,,
TXN500_0399,CUST_20,MERCH_7,20591.87,2026-08-26T18:30:54.605201Z,SUCCESS,NETBANKING,HDFC,MOBILE,,
TXN500_0400,CUST_17,MERCH_10,10634.73,2026-08-26T18:45:54.605201Z,SUCCESS,UPI,SBI,MOBILE,,
TXN500_0401,CUST_30,MERCH_7,41117.92,2026-08-26T19:00:54.605201Z,SUCCESS,CARD,ICICI,DESKTOP,,
TXN500_0402,CUST_18,MERCH_1,35982.06,2026-08-26T19:15:54.605201Z,SUCCESS,NETBANKING,ICICI,DESKTOP,,
TXN500_0403,CUST_50,MERCH_10,25371.12,2026-08-26T19:30:54.605201Z,SUCCESS,WALLET,AXIS,DESKTOP,,
TXN500_0404,CUST_41,MERCH_6,33422.49,2026-08-26T19:45:54.605201Z,SUCCESS,UPI,AXIS,DESKTOP,,
TXN500_0405,CUST_21,MERCH_5,15273.46,2026-08-26T20:00:54.605201Z,FAILED,UPI,HDFC,DESKTOP,TIMEOUT,Timeout
TXN500_0406,CUST_37,MERCH_1,25699.16,2026-08-26T20:15:54.605201Z,SUCCESS,CARD,SBI,MOBILE,,
TXN500_0407,CUST_35,MERCH_8,1153.86,2026-08-26T20:30:54.605201Z,SUCCESS,UPI,SBI,MOBILE,,
TXN500_0408,CUST_32,MERCH_5,30380.28,2026-08-26T20:45:54.605201Z,SUCCESS,NETBANKING,ICICI,DESKTOP,,
TXN500_0409,CUST_13,MERCH_4,27288.66,2026-08-26T21:00:54.605201Z,FAILED,WALLET,AXIS,DESKTOP,TIMEOUT,Timeout
TXN500_0410,CUST_28,MERCH_7,21330.68,2026-08-26T21:15:54.605201Z,SUCCESS,CARD,HDFC,MOBILE,,
TXN500_0411,CUST_13,MERCH_10,2373.42,2026-08-26T21:30:54.605201Z,SUCCESS,WALLET,ICICI,MOBILE,,
TXN500_0412,CUST_21,MERCH_10,16060.44,2026-08-26T21:45:54.605201Z,SUCCESS,UPI,HDFC,MOBILE,,
TXN500_0413,CUST_9,MERCH_2,38713.11,2026-08-26T22:00:54.605201Z,SUCCESS,UPI,SBI,MOBILE,,
TXN500_0414,CUST_12,MERCH_2,3673.64,2026-08-26T22:15:54.605201Z,SUCCESS,CARD,HDFC,DESKTOP,,
TXN500_0415,CUST_10,MERCH_8,4125.76,2026-08-26T22:30:54.605201Z,FAILED,NETBANKING,AXIS,DESKTOP,TIMEOUT,Timeout
TXN500_0416,CUST_1,MERCH_9,21403.05,2026-08-26T22:45:54.605201Z,SUCCESS,CARD,ICICI,MOBILE,,
TXN500_0417,CUST_19,MERCH_8,31567.39,2026-08-26T23:00:54.605201Z,SUCCESS,UPI,ICICI,DESKTOP,,
TXN500_0418,CUST_2,MERCH_10,24714.19,2026-08-26T23:15:54.605201Z,SUCCESS,NETBANKING,AXIS,MOBILE,,
TXN500_0419,CUST_17,MERCH_8,1967.43,2026-08-26T23:30:54.605201Z,SUCCESS,UPI,SBI,DESKTOP,,
TXN500_0420,CUST_25,MERCH_1,49260.53,2026-08-26T23:45:54.605201Z,SUCCESS,CARD,ICICI,DESKTOP,,
TXN500_0421,CUST_43,MERCH_6,35290.93,2026-08-27T00:00:54.605201Z,SUCCESS,WALLET,SBI,MOBILE,,
TXN500_0422,CUST_32,MERCH_10,3579.04,2026-08-27T00:15:54.605201Z,FAILED,WALLET,HDFC,MOBILE,TIMEOUT,Timeout
TXN500_0423,CUST_4,MERCH_6,44074.44,2026-08-27T00:30:54.605201Z,SUCCESS,WALLET,ICICI,MOBILE,,
TXN500_0424,CUST_7,MERCH_6,1442.42,2026-08-27T00:45:54.605201Z,SUCCESS,NETBANKING,ICICI,DESKTOP,,
TXN500_0425,CUST_22,MERCH_2,21104.52,2026-08-27T01:00:54.605201Z,SUCCESS,WALLET,AXIS,MOBILE,,
TXN500_0426,CUST_5,MERCH_1,32708.56,2026-08-27T01:15:54.605201Z,FAILED,NETBANKING,ICICI,DESKTOP,TIMEOUT,Timeout
TXN500_0427,CUST_16,MERCH_5,16910.27,2026-08-27T01:30:54.605201Z,SUCCESS,CARD,HDFC,DESKTOP,,
TXN500_0428,CUST_23,MERCH_1,30528.98,2026-08-27T01:45:54.605201Z,SUCCESS,NETBANKING,HDFC,DESKTOP,,
TXN500_0429,CUST_1,MERCH_3,23492.54,2026-08-27T02:00:54.605201Z,FAILED,UPI,ICICI,DESKTOP,TIMEOUT,Timeout
TXN500_0430,CUST_23,MERCH_10,42456.64,2026-08-27T02:15:54.605201Z,FAILED,NETBANKING,ICICI,DESKTOP,TIMEOUT,Timeout
TXN500_0431,CUST_12,MERCH_5,42892.54,2026-08-27T02:30:54.605201Z,SUCCESS,CARD,AXIS,DESKTOP,,
TXN500_0432,CUST_9,MERCH_7,34661.86,2026-08-27T02:45:54.605201Z,SUCCESS,CARD,AXIS,DESKTOP,,
TXN500_0433,CUST_35,MERCH_3,38479.4,2026-08-27T03:00:54.605201Z,SUCCESS,UPI,SBI,MOBILE,,
TXN500_0434,CUST_29,MERCH_10,8133.93,2026-08-27T03:15:54.605201Z,SUCCESS,UPI,AXIS,DESKTOP,,
TXN500_0435,CUST_39,MERCH_2,5955.37,2026-08-27T03:30:54.605201Z,SUCCESS,UPI,SBI,MOBILE,,
TXN500_0436,CUST_45,MERCH_6,34331.8,2026-08-27T03:45:54.605201Z,FAILED,UPI,HDFC,MOBILE,TIMEOUT,Timeout
TXN500_0437,CUST_38,MERCH_5,48878.73,2026-08-27T04:00:54.605201Z,SUCCESS,NETBANKING,ICICI,MOBILE,,
TXN500_0438,CUST_32,MERCH_9,18638.88,2026-08-27T04:15:54.605201Z,SUCCESS,WALLET,HDFC,DESKTOP,,
TXN500_0439,CUST_9,MERCH_9,31149.79,2026-08-27T04:30:54.605201Z,SUCCESS,NETBANKING,HDFC,DESKTOP,,
TXN500_0440,CUST_24,MERCH_9,43960.1,2026-08-27T04:45:54.605201Z,SUCCESS,NETBANKING,HDFC,MOBILE,,
TXN500_0441,CUST_5,MERCH_1,29855.6,2026-08-27T05:00:54.605201Z,SUCCESS,NETBANKING,AXIS,MOBILE,,
TXN500_0442,CUST_9,MERCH_2,7851.92,2026-08-27T05:15:54.605201Z,SUCCESS,NETBANKING,AXIS,MOBILE,,
TXN500_0443,CUST_8,MERCH_5,8359.12,2026-08-27T05:30:54.605201Z,SUCCESS,CARD,SBI,DESKTOP,,
TXN500_0444,CUST_15,MERCH_8,41115.97,2026-08-27T05:45:54.605201Z,FAILED,NETBANKING,AXIS,DESKTOP,TIMEOUT,Timeout
TXN500_0445,CUST_40,MERCH_7,49487.69,2026-08-27T06:00:54.605201Z,SUCCESS,UPI,SBI,DESKTOP,,
TXN500_0446,CUST_37,MERCH_6,27985.26,2026-08-27T06:15:54.605201Z,FAILED,UPI,SBI,DESKTOP,TIMEOUT,Timeout
TXN500_0447,CUST_37,MERCH_10,22888.76,2026-08-27T06:30:54.605201Z,SUCCESS,NETBANKING,ICICI,MOBILE,,
TXN500_0448,CUST_46,MERCH_5,41064.56,2026-08-27T06:45:54.605201Z,SUCCESS,UPI,HDFC,MOBILE,,
TXN500_0449,CUST_32,MERCH_10,5168.95,2026-08-27T07:00:54.605201Z,SUCCESS,NETBANKING,SBI,DESKTOP,,
TXN500_0450,CUST_45,MERCH_9,14069.79,2026-08-27T07:15:54.605201Z,SUCCESS,UPI,ICICI,MOBILE,,
TXN500_0451,CUST_4,MERCH_7,45190.54,2026-08-27T07:30:54.605201Z,SUCCESS,CARD,HDFC,MOBILE,,
TXN500_0452,CUST_29,MERCH_7,17548.41,2026-08-27T07:45:54.605201Z,SUCCESS,CARD,ICICI,DESKTOP,,
TXN500_0453,CUST_14,MERCH_4,30694.85,2026-08-27T08:00:54.605201Z,SUCCESS,UPI,AXIS,MOBILE,,
TXN500_0454,CUST_42,MERCH_1,13048.99,2026-08-27T08:15:54.605201Z,SUCCESS,NETBANKING,HDFC,DESKTOP,,
TXN500_0455,CUST_4,MERCH_10,49177.52,2026-08-27T08:30:54.605201Z,SUCCESS,UPI,SBI,DESKTOP,,
TXN500_0456,CUST_38,MERCH_1,32953.91,2026-08-27T08:45:54.605201Z,SUCCESS,UPI,HDFC,MOBILE,,
TXN500_0457,CUST_1,MERCH_7,31963.51,2026-08-27T09:00:54.605201Z,FAILED,UPI,SBI,DESKTOP,TIMEOUT,Timeout
TXN500_0458,CUST_39,MERCH_2,510.01,2026-08-27T09:15:54.605201Z,SUCCESS,NETBANKING,SBI,DESKTOP,,
TXN500_0459,CUST_16,MERCH_5,41933.1,2026-08-27T09:30:54.605201Z,SUCCESS,NETBANKING,HDFC,DESKTOP,,
TXN500_0460,CUST_32,MERCH_3,6848.0,2026-08-27T09:45:54.605201Z,FAILED,NETBANKING,ICICI,MOBILE,TIMEOUT,Timeout
TXN500_0461,CUST_35,MERCH_1,31388.57,2026-08-27T10:00:54.605201Z,SUCCESS,UPI,ICICI,MOBILE,,
TXN500_0462,CUST_38,MERCH_6,8581.61,2026-08-27T10:15:54.605201Z,SUCCESS,UPI,SBI,DESKTOP,,
TXN500_0463,CUST_36,MERCH_5,21468.4,2026-08-27T10:30:54.605201Z,SUCCESS,NETBANKING,ICICI,MOBILE,,
TXN500_0464,CUST_5,MERCH_1,47756.79,2026-08-27T10:45:54.605201Z,SUCCESS,NETBANKING,SBI,MOBILE,,
TXN500_0465,CUST_21,MERCH_3,46582.74,2026-08-27T11:00:54.605201Z,SUCCESS,CARD,AXIS,MOBILE,,
TXN500_0466,CUST_47,MERCH_3,4202.96,2026-08-27T11:15:54.605201Z,FAILED,UPI,ICICI,DESKTOP,TIMEOUT,Timeout
TXN500_0467,CUST_37,MERCH_3,13980.01,2026-08-27T11:30:54.605201Z,SUCCESS,WALLET,ICICI,DESKTOP,,
TXN500_0468,CUST_49,MERCH_8,36078.13,2026-08-27T11:45:54.605201Z,SUCCESS,WALLET,ICICI,DESKTOP,,
TXN500_0469,CUST_33,MERCH_9,12701.87,2026-08-27T12:00:54.605201Z,SUCCESS,CARD,SBI,DESKTOP,,
TXN500_0470,CUST_23,MERCH_8,38746.62,2026-08-27T12:15:54.605201Z,SUCCESS,UPI,HDFC,DESKTOP,,
TXN500_0471,CUST_7,MERCH_2,36616.5,2026-08-27T12:30:54.605201Z,SUCCESS,WALLET,SBI,MOBILE,,
TXN500_0472,CUST_19,MERCH_2,48079.41,2026-08-27T12:45:54.605201Z,SUCCESS,UPI,ICICI,MOBILE,,
TXN500_0473,CUST_32,MERCH_1,12371.52,2026-08-27T13:00:54.605201Z,SUCCESS,UPI,HDFC,DESKTOP,,
TXN500_0474,CUST_15,MERCH_6,48827.41,2026-08-27T13:15:54.605201Z,SUCCESS,WALLET,ICICI,MOBILE,,
TXN500_0475,CUST_29,MERCH_7,48672.1,2026-08-27T13:30:54.605201Z,SUCCESS,CARD,AXIS,MOBILE,,
TXN500_0476,CUST_48,MERCH_7,27693.18,2026-08-27T13:45:54.605201Z,SUCCESS,UPI,ICICI,MOBILE,,
TXN500_0477,CUST_31,MERCH_6,43043.97,2026-08-27T14:00:54.605201Z,FAILED,NETBANKING,SBI,DESKTOP,TIMEOUT,Timeout
TXN500_0478,CUST_21,MERCH_5,28084.57,2026-08-27T14:15:54.605201Z,SUCCESS,CARD,HDFC,MOBILE,,
TXN500_0479,CUST_35,MERCH_10,25235.12,2026-08-27T14:30:54.605201Z,SUCCESS,WALLET,HDFC,DESKTOP,,
TXN500_0480,CUST_43,MERCH_9,41052.23,2026-08-27T14:45:54.605201Z,FAILED,CARD,SBI,MOBILE,TIMEOUT,Timeout
TXN500_0481,CUST_47,MERCH_1,32949.87,2026-08-27T15:00:54.605201Z,SUCCESS,WALLET,ICICI,MOBILE,,
TXN500_0482,CUST_42,MERCH_9,21361.34,2026-08-27T15:15:54.605201Z,FAILED,CARD,SBI,MOBILE,TIMEOUT,Timeout
TXN500_0483,CUST_1,MERCH_2,48393.73,2026-08-27T15:30:54.605201Z,SUCCESS,NETBANKING,HDFC,DESKTOP,,
TXN500_0484,CUST_21,MERCH_2,10019.73,2026-08-27T15:45:54.605201Z,SUCCESS,CARD,AXIS,DESKTOP,,
TXN500_0485,CUST_15,MERCH_5,48111.62,2026-08-27T16:00:54.605201Z,FAILED,WALLET,SBI,MOBILE,TIMEOUT,Timeout
TXN500_0486,CUST_9,MERCH_4,45144.46,2026-08-27T16:15:54.605201Z,SUCCESS,NETBANKING,AXIS,DESKTOP,,
TXN500_0487,CUST_5,MERCH_2,24439.64,2026-08-27T16:30:54.605201Z,FAILED,CARD,SBI,MOBILE,TIMEOUT,Timeout
TXN500_0488,CUST_50,MERCH_1,33811.39,2026-08-27T16:45:54.605201Z,SUCCESS,UPI,SBI,DESKTOP,,
TXN500_0489,CUST_8,MERCH_6,3882.9,2026-08-27T17:00:54.605201Z,FAILED,UPI,ICICI,MOBILE,TIMEOUT,Timeout
TXN500_0490,CUST_41,MERCH_4,7271.14,2026-08-27T17:15:54.605201Z,SUCCESS,NETBANKING,ICICI,DESKTOP,,
TXN500_0491,CUST_14,MERCH_3,35719.96,2026-08-27T17:30:54.605201Z,SUCCESS,NETBANKING,AXIS,DESKTOP,,
TXN500_0492,CUST_42,MERCH_3,34237.54,2026-08-27T17:45:54.605201Z,SUCCESS,WALLET,AXIS,DESKTOP,,
TXN500_0493,CUST_41,MERCH_10,1240.55,2026-08-27T18:00:54.605201Z,SUCCESS,CARD,HDFC,DESKTOP,,
TXN500_0494,CUST_7,MERCH_3,35445.48,2026-08-27T18:15:54.605201Z,SUCCESS,CARD,SBI,MOBILE,,
TXN500_0495,CUST_18,MERCH_7,38680.95,2026-08-27T18:30:54.605201Z,FAILED,CARD,AXIS,MOBILE,TIMEOUT,Timeout
TXN500_0496,CUST_47,MERCH_1,35663.22,2026-08-27T18:45:54.605201Z,FAILED,UPI,ICICI,DESKTOP,TIMEOUT,Timeout
TXN500_0497,CUST_18,MERCH_2,6531.52,2026-08-27T19:00:54.605201Z,SUCCESS,NETBANKING,ICICI,DESKTOP,,
TXN500_0498,CUST_21,MERCH_5,39841.95,2026-08-27T19:15:54.605201Z,SUCCESS,NETBANKING,HDFC,MOBILE,,
TXN500_0499,CUST_2,MERCH_3,41383.5,2026-08-27T19:30:54.605201Z,SUCCESS,UPI,SBI,DESKTOP,,
